Keyword;Position;Previous Position;Position Difference;Search Volume;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends
arreglar parquet;18;0;0;90;1.30;http://www.3presupuestos.com/humedades/4790-arreglar-humedad-en-pared-y-parquet;0.06;0.03;0.63;142000;0.64,0.82,0.99,0.64,0.82,0.99,0.99,0.99,0.99,0.99,0.99,0.99
presupuesto construir casa;18;17;-1;70;0.80;http://www.3presupuestos.com/construir-casa;0.04;0.01;0.83;11100000;0.99,0.78,0.78,0.56,0.33,0.56,0.99,0.44,0.99,0.44,0.78,0.78
presupuestos fontaneria;14;14;0;30;1.11;http://www.3presupuestos.com/fontaneria;0.04;0.02;0.79;482000;0.60,0.40,0.40,0.40,0.40,0.20,0.80,0.80,0.60,0.40,0.99,0.40
precios reformas;17;18;1;50;2.88;http://www.3presupuestos.com/;0.04;0.05;0.93;19800000;0.71,0.71,0.43,0.56,0.56,0.99,0.56,0.56,0.71,0.43,0.99,0.99
reformar cocina pequeña;17;13;-4;50;2.00;http://blog.3presupuestos.com/category/reformar-cocina-pequena/;0.04;0.03;0.68;370000;0.44,0.56,0.22,0.33,0.22,0.56,0.56,0.44,0.78,0.78,0.99,0.99
presupuestos baños;13;14;1;20;2.31;http://www.3presupuestos.com/reformar-bano;0.04;0.03;0.82;705000;0.50,0.50,0.50,0.25,0.50,0.25,0.50,0.50,0.50,0.50,0.99,0.75
reformas en jaen;13;0;0;20;1.51;http://www.3presupuestos.com/jaen;0.04;0.02;0.66;619000;0.25,0.25,0.50,0.25,0.25,0.25,0.75,0.50,0.99,0.25,0.99,0.99
presupuesto tejado;15;16;1;30;2.08;http://www.3presupuestos.com/cubiertas;0.03;0.02;0.53;416000;0.50,0.75,0.50,0.50,0.75,0.75,0.75,0.50,0.99,0.99,0.50,0.50
presupuesto de instalacion electrica;15;17;2;30;1.68;http://www.3presupuestos.com/instalaciones-electricas;0.03;0.02;0.75;279000;0.99,0.99,0.99,0.99,0.99,0.67,0.33,0.99,0.67,0.99,0.67,0.67
presupuesto reformar baño;16;0;0;30;1.48;http://www.3presupuestos.com/reformar-bano;0.03;0.02;0.86;391000;0.40,0.40,0.40,0.60,0.80,0.60,0.99,0.80,0.60,0.40,0.80,0.60
embaldosar suelo;16;16;0;30;0.53;http://www.3presupuestos.com/embaldosar-alicatar;0.03;0.00;0.22;44000;0.80,0.20,0.40,0.40,0.40,0.60,0.80,0.80,0.99,0.40,0.99,0.99
armario empotrado pladur;18;15;-3;50;1.39;http://www.3presupuestos.com/albanileria/6979-creaci%C3%B3n-pared-pladur,-derribo-armarios-empotrados-y-creaci%C3%B3n-de-vestidor;0.03;0.01;0.19;64000;0.36,0.21,0.28,0.21,0.36,0.36,0.28,0.28,0.36,0.50,0.64,0.99
reforma piso antiguo;18;19;1;40;1.83;http://www.3presupuestos.com/sevilla/877-reforma-piso-antiguo-en-sevilla;0.02;0.02;0.49;1090000;0.43,0.43,0.28,0.14,0.56,0.28,0.56,0.56,0.56,0.56,0.99,0.99
barra de bar en casa;19;0;0;40;0.00;http://blog.3presupuestos.com/como-integrar-una-barra-de-bar-en-el-hogar/;0.02;0.00;0.13;24200000;0.60,0.60,0.80,0.60,0.40,0.80,0.99,0.80,0.99,0.80,0.99,0.60
presupuestos piscinas;17;0;0;30;1.51;http://www.3presupuestos.com/piscinas;0.02;0.01;0.92;707000;0.40,0.60,0.80,0.80,0.99,0.99,0.40,0.40,0.20,0.40,0.60,0.80
presupuestos de piscinas;17;14;-3;30;1.68;http://www.3presupuestos.com/piscinas;0.02;0.01;0.92;708000;0.80,0.60,0.80,0.99,0.80,0.99,0.60,0.40,0.20,0.20,0.40,0.40
presupuestos de obras y reformas;17;13;-4;30;0.00;http://www.3presupuestos.com/;0.02;0.00;0.83;12100000;0.99,0.43,0.56,0.43,0.14,0.14,0.28,0.71,0.56,0.43,0.28,0.14
presupuestos reformas baños;17;0;0;30;2.44;http://www.3presupuestos.com/reformar-bano;0.02;0.02;0.83;498000;0.28,0.28,0.28,0.14,0.28,0.14,0.14,0.99,0.56,0.56,0.71,0.71
presupuestos cocinas online;16;17;1;20;1.09;http://www.3presupuestos.com/reformar-cocina;0.02;0.01;0.88;501000;0.67,0.33,0.67,0.33,0.33,0.33,0.99,0.33,0.33,0.67,0.99,0.67
presupuestos de fontaneria;16;16;0;20;1.12;http://www.3presupuestos.com/fontaneria;0.02;0.01;0.83;468000;0.99,0.99,0.67,0.33,0.33,0.67,0.67,0.33,0.99,0.67,0.99,0.99
presupuestos de baños;15;17;2;20;1.69;http://www.3presupuestos.com/reformar-bano;0.02;0.01;0.85;657000;0.33,0.67,0.33,0.33,0.67,0.33,0.67,0.99,0.67,0.67,0.99,0.67
chimeneas exentas;16;12;-4;20;0.09;http://blog.3presupuestos.com/chimeneasfireplace/;0.02;0.00;0.49;95000;0.50,0.50,0.25,0.25,0.75,0.25,0.25,0.50,0.99,0.50,0.75,0.50
construir casas online;15;14;-1;20;0.02;http://www.3presupuestos.com/construir-casa;0.02;0.00;0.37;667000;0.50,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.50,0.99,0.50
humedad en cadiz;20;0;0;30;2.31;http://www.3presupuestos.com/cadiz/4865-filtracion-humedad-en-cadiz;0.02;0.01;0.32;288000;0.60,0.60,0.20,0.60,0.60,0.80,0.80,0.99,0.60,0.99,0.80,0.40
como hacer presupuestos de reformas;18;20;2;30;0.92;http://www.3presupuestos.com/;0.02;0.00;0.87;38500000;0.56,0.43,0.43,0.14,0.14,0.14,0.28,0.14,0.14,0.14,0.56,0.99
reforma on line;13;14;1;10;0.00;http://www.3presupuestos.com/;0.02;0.00;0.32;38200000;0.00,0.99,0.00,0.00,0.99,0.00,0.99,0.00,0.99,0.99,0.00,0.99
presupuestos de reformas integrales;17;0;0;20;2.21;http://www.3presupuestos.com/reformas-integrales;0.01;0.01;1.00;505000;0.25,0.25,0.50,0.25,0.25,0.25,0.25,0.99,0.99,0.50,0.50,0.25
reformas decoracion;17;17;0;20;1.76;http://blog.3presupuestos.com/;0.01;0.01;0.87;707000;0.99,0.50,0.75,0.25,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.25
presupuesto reformas barcelona;19;20;1;20;8.69;http://www.3presupuestos.com/;0.01;0.04;0.94;590000;0.75,0.75,0.50,0.99,0.75,0.50,0.50,0.50,0.25,0.25,0.25,0.25
reformas integrales girona;18;0;0;20;2.86;http://www.3presupuestos.com/girona/1052-reformas-integrales-en-girona;0.01;0.01;0.93;227000;0.25,0.99,0.25,0.25,0.50,0.25,0.25,0.50,0.50,0.25,0.25,0.75
reparar liner piscina;20;19;-1;20;0.00;http://www.3presupuestos.com/piscinas/6176-reparar-piscina-waterair-y-cambiar-liner;0.01;0.00;0.80;13000;0.28,0.28,0.56,0.99,0.71,0.14,0.28,0.14,0.14,0.14,0.14,0.14
presupuestos de casas;19;0;0;20;0.56;http://www.3presupuestos.com/construir-casa;0.01;0.00;0.72;9200000;0.67,0.67,0.67,0.33,0.67,0.67,0.67,0.99,0.67,0.67,0.99,0.67
instalacion electrica presupuesto;16;12;-4;10;0.00;http://www.3presupuestos.com/instalaciones-electricas;0.01;0.00;0.20;280000;0.67,0.33,0.33,0.67,0.33,0.33,0.33,0.99,0.67,0.33,0.33,0.33
como presupuestar una instalacion electrica;16;0;0;10;0.00;http://www.3presupuestos.com/instalaciones-electricas;0.01;0.00;0.18;700000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.00,0.99,0.99
construir una casa online;16;15;-1;10;0.65;http://www.3presupuestos.com/construir-casa;0.01;0.00;0.37;12200000;0.50,0.50,0.50,0.50,0.50,0.99,0.99,0.50,0.50,0.50,0.50,0.50
piscinas presupuestos;16;13;-3;10;1.02;http://www.3presupuestos.com/piscinas;0.01;0.00;0.89;694000;0.99,0.50,0.50,0.50,0.99,0.99,0.50,0.50,0.00,0.50,0.50,0.50
presupuestos de;17;0;0;10;0.00;http://www.3presupuestos.com/;0.00;0.00;0.32;38900000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
tejas de tela asfaltica;17;18;1;10;0.02;http://www.3presupuestos.com/cubiertas/5511-levantar-tejado-colocar-tela-asfaltica-y-volver-a-colocar-la-teja;0.00;0.00;0.50;101000;0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50
presupuesto de construccion de vivienda;20;0;0;10;1.27;http://www.3presupuestos.com/construccion/1479-construccion-vivienda-unifamiliar-con-proyecto;0.00;0.00;0.61;627000;0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.00,0.50,0.50,0.50
pintar casa online;20;0;0;10;0.00;http://www.3presupuestos.com/malaga/6061-pintar-casa-en-malaga;0.00;0.00;0.27;33400000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
presupuesto de reforma baño;18;19;1;10;0.00;http://www.3presupuestos.com/reformar-bano;0.00;0.00;0.00;500000;0.99,0.75,0.50,0.25,0.25,0.25,0.00,0.25,0.25,0.25,0.00,0.00
